53,65,68,72,0,0,0,0
77,0,0,0,0,0,0,0
46,65,70,73,0,0,0,0
77,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0
36,60,64,55,69,0,0,0
38,62,65,57,67,0,0,0
40,64,57,59,74,0,0,0
43,55,59,62,64,69,0,0
45,64,69,72,79,83,0,0
64,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
48,64,67,72,86,0,0,0
60,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
47,66,71,74,81,0,0,0
41,60,65,69,76,79,0,0
50,62,65,69,72,0,0,0
52,64,67,71,74,0,0,0
41,60,65,69,76,0,0,0
41,60,65,69,76,79,0,0
50,62,65,69,72,0,0,0
52,64,67,71,74,0,0,0
41,60,65,69,76,0,0,0
40,59,64,67,0,0,0,0
76,0,0,0,0,0,0,0
48,60,64,67,81,0,0,0
48,60,64,67,0,0,0,0
76,0,0,0,0,0,0,0
50,62,67,69,0,0,0,0
83,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
40,59,64,67,0,0,0,0
76,0,0,0,0,0,0,0
48,60,64,67,81,0,0,0
48,60,64,67,0,0,0,0
76,0,0,0,0,0,0,0
50,62,67,69,0,0,0,0
83,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
39,58,63,66,73,0,0,0
47,59,61,66,70,0,0,0
47,59,61,66,70,0,0,0
47,59,63,66,70,0,0,0
54,0,0,0,0,0,0,0
49,61,65,68,0,0,0,0
80,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0
39,58,63,66,73,0,0,0
47,59,61,66,70,0,0,0
47,59,61,66,70,0,0,0
47,59,63,66,70,0,0,0
54,0,0,0,0,0,0,0
49,61,65,68,0,0,0,0
80,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0
36,55,60,70,0,0,0,0
79,0,0,0,0,0,0,0
39,55,58,63,74,0,0,0
43,55,58,62,0,0,0,0
82,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
39,55,58,63,72,74,0,0
36,55,60,70,0,0,0,0
79,0,0,0,0,0,0,0
39,55,58,63,74,0,0,0
43,55,58,62,0,0,0,0
82,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
39,55,58,63,72,74,0,0
60,63,67,70,74,77,0,0
77,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
53,57,63,0,0,0,0,0
65,69,74,0,0,0,0,0
69,0,0,0,0,0,0,0
53,57,60,62,65,72,0,0
67,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
55,59,62,65,0,0,0,0
69,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
60,63,67,70,74,77,0,0
77,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
53,57,63,0,0,0,0,0
65,69,74,0,0,0,0,0
69,0,0,0,0,0,0,0
53,57,60,62,65,72,0,0
67,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
55,59,62,65,0,0,0,0
69,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
44,56,63,66,70,71,75,0
44,56,63,66,70,71,75,0
51,58,65,66,70,73,0,0
39,46,54,58,61,63,73,0
46,56,62,66,73,0,0,0
46,53,56,60,61,65,0,0
60,63,67,70,0,0,0,0
79,0,0,0,0,0,0,0
67,70,74,77,0,0,0,0
63,67,70,74,0,0,0,0
74,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
60,63,67,70,0,0,0,0
79,0,0,0,0,0,0,0
67,70,74,77,0,0,0,0
63,67,70,74,0,0,0,0
74,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
60,63,67,70,0,0,0,0
54,58,61,0,0,0,0,0
65,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
51,54,58,0,0,0,0,0
65,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
54,58,0,0,0,0,0,0
61,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
51,54,58,0,0,0,0,0
65,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
54,61,64,69,0,0,0,0
50,57,62,66,69,73,76,0
47,59,62,66,69,0,0,0
47,54,57,62,66,69,73,0
50,57,62,66,69,73,76,0
74,76,79,83,86,0,0,0
72,84,0,0,0,0,0,0
72,75,83,78,71,0,0,0
81,69,0,0,0,0,0,0
69,72,79,67,76,0,0,0
77,65,0,0,0,0,0,0
65,76,64,68,71,0,0,0
74,62,0,0,0,0,0,0
76,79,74,83,86,0,0,0
84,72,0,0,0,0,0,0
72,75,71,78,83,0,0,0
69,81,0,0,0,0,0,0
72,67,69,76,79,0,0,0
65,77,0,0,0,0,0,0
65,68,71,0,0,0,0,0
64,76,0,0,0,0,0,0
62,74,0,0,0,0,0,0
51,58,63,66,70,0,0,0
51,58,63,65,70,0,0,0
44,56,59,63,66,70,71,75
46,51,53,58,61,65,66,70
50,58,62,65,70,0,0,0
51,58,63,66,70,0,0,0
51,58,63,65,70,0,0,0
44,56,59,63,66,70,71,75
46,51,53,58,61,65,66,70
50,58,62,65,70,0,0,0
51,54,61,0,0,0,0,0
58,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
53,56,60,65,0,0,0,0
68,0,0,0,0,0,0,0
51,54,58,61,0,0,0,0
73,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
53,56,60,65,0,0,0,0
68,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
51,54,58,61,0,0,0,0
73,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
56,65,60,53,0,0,0,0
68,0,0,0,0,0,0,0
54,51,61,58,0,0,0,0
73,61,58,0,0,0,0,0
70,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
49,53,56,60,0,0,0,0
65,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
40,64,67,59,74,78,0,0
50,62,66,69,73,76,0,0
47,59,62,66,81,0,0,0
50,62,66,69,73,76,0,0
50,62,66,69,83,0,0,0
42,0,0,0,0,0,0,0
57,61,64,0,0,0,0,0
68,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
40,47,56,59,63,0,0,0
37,53,59,61,0,0,0,0
42,0,0,0,0,0,0,0
57,61,0,0,0,0,0,0
64,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
40,47,56,59,63,0,0,0
37,59,65,68,0,0,0,0
36,60,64,55,71,0,0,0
40,64,55,59,74,0,0,0
36,60,64,55,71,0,0,0
64,0,0,0,0,0,0,0
40,64,55,59,74,0,0,0
69,0,0,0,0,0,0,0
36,60,64,55,71,0,0,0
40,64,55,59,74,0,0,0
36,60,64,55,71,0,0,0
64,0,0,0,0,0,0,0
40,64,55,59,74,0,0,0
69,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
53,57,0,0,0,0,0,0
60,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0
52,55,0,0,0,0,0,0
59,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
38,53,57,0,0,0,0,0
60,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
36,52,55,59,0,0,0,0
33,45,49,57,0,0,0,0
36,60,63,55,70,74,0,0
67,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0
39,63,55,58,74,77,0,0
75,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
36,60,63,55,70,74,0,0
67,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0
39,63,55,58,74,77,0,0
75,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
53,57,60,64,0,0,0,0
69,72,79,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
50,53,57,60,0,0,0,0
79,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
50,53,57,60,0,0,0,0
79,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
69,72,79,0,0,0,0,0
53,57,60,64,0,0,0,0
69,72,79,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
69,72,0,0,0,0,0,0
50,53,57,60,0,0,0,0
79,0,0,0,0,0,0,0
69,72,0,0,0,0,0,0
50,53,57,60,0,0,0,0
79,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
40,64,67,59,0,0,0,0
64,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
47,59,62,66,81,0,0,0
66,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
40,64,67,59,0,0,0,0
64,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
47,59,62,66,81,0,0,0
66,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
49,56,63,68,0,0,0,0
76,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
52,59,66,0,0,0,0,0
76,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
54,61,68,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
54,61,68,0,0,0,0,0
76,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0
49,56,63,68,0,0,0,0
76,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
52,59,66,0,0,0,0,0
76,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
54,61,68,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
54,61,68,0,0,0,0,0
76,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
71,83,0,0,0,0,0,0
69,81,0,0,0,0,0,0
45,64,69,72,79,83,0,0
64,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
53,65,69,72,76,0,0,0
69,0,0,0,0,0,0,0
55,67,69,74,76,0,0,0
45,64,69,72,79,0,0,0
69,0,0,0,0,0,0,0
45,64,69,72,79,83,0,0
64,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
53,65,69,72,76,0,0,0
69,0,0,0,0,0,0,0
55,67,69,74,76,0,0,0
45,64,69,72,79,0,0,0
69,0,0,0,0,0,0,0
48,53,57,0,0,0,0,0
64,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
48,59,0,0,0,0,0,0
88,55,0,0,0,0,0,0
76,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
48,53,57,0,0,0,0,0
64,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
48,59,0,0,0,0,0,0
88,55,0,0,0,0,0,0
76,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
49,53,56,60,63,0,0,0
80,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
49,53,56,60,63,0,0,0
72,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
51,55,58,63,0,0,0,0
75,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
53,56,60,63,0,0,0,0
80,0,0,0,0,0,0,0
53,56,60,63,67,0,0,0
79,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
53,56,60,63,67,0,0,0
72,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0
56,60,63,67,70,72,0,0
56,58,60,63,67,0,0,0
82,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0
30,52,57,59,0,0,0,0
61,73,85,0,0,0,0,0
71,83,0,0,0,0,0,0
52,57,59,61,69,81,0,0
61,0,0,0,0,0,0,0
52,57,59,61,69,81,0,0
37,52,56,59,61,71,83,0
73,85,0,0,0,0,0,0
36,51,55,58,0,0,0,0
61,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0
50,54,57,0,0,0,0,0
64,76,0,0,0,0,0,0
61,0,0,0,0,0,0,0
71,83,0,0,0,0,0,0
35,0,0,0,0,0,0,0
50,54,57,0,0,0,0,0
61,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
49,54,57,0,0,0,0,0
61,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
69,81,0,0,0,0,0,0
30,52,57,59,0,0,0,0
61,73,85,0,0,0,0,0
71,83,0,0,0,0,0,0
52,57,59,61,69,81,0,0
61,0,0,0,0,0,0,0
52,57,59,61,69,81,0,0
37,52,56,59,61,71,83,0
73,85,0,0,0,0,0,0
36,51,55,58,0,0,0,0
61,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0
50,54,57,0,0,0,0,0
76,88,0,0,0,0,0,0
61,0,0,0,0,0,0,0
78,90,0,0,0,0,0,0
35,0,0,0,0,0,0,0
50,54,57,0,0,0,0,0
61,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
49,54,57,0,0,0,0,0
61,76,88,0,0,0,0,0
61,69,81,0,0,0,0,0
41,53,64,57,60,0,0,0
53,60,41,57,64,69,0,0
72,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
72,71,0,0,0,0,0,0
67,0,0,0,0,0,0,0
38,50,53,57,60,0,0,0
67,0,0,0,0,0,0,0
38,53,57,50,60,0,0,0
67,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
62,67,0,0,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
41,53,57,60,64,0,0,0
53,57,60,64,69,41,0,0
72,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
72,79,0,0,0,0,0,0
76,0,0,0,0,0,0,0
38,50,53,57,60,0,0,0
76,0,0,0,0,0,0,0
38,50,53,57,60,0,0,0
76,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
62,67,0,0,0,0,0,0
53,57,38,50,0,0,0,0
69,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
45,57,59,67,60,0,0,0
71,0,0,0,0,0,0,0
43,59,63,65,67,0,0,0
55,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
63,65,47,59,0,0,0,0
67,0,0,0,0,0,0,0
47,55,59,63,65,0,0,0
55,59,48,60,64,0,0,0
62,67,0,0,0,0,0,0
71,0,0,0,0,0,0,0
40,59,52,67,0,0,0,0
60,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
44,56,59,60,0,0,0,0
65,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
67,65,0,0,0,0,0,0
64,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0
53,69,60,0,0,0,0,0
64,69,60,0,0,0,0,0
86,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
84,76,0,0,0,0,0,0
52,59,62,0,0,0,0,0
81,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
74,83,0,0,0,0,0,0
52,59,62,0,0,0,0,0
67,0,0,0,0,0,0,0
74,83,0,0,0,0,0,0
79,72,0,0,0,0,0,0
76,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
53,64,69,60,0,0,0,0
76,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0
62,67,59,52,83,0,0,0
77,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
62,67,59,52,83,0,0,0
77,0,0,0,0,0,0,0
79,76,0,0,0,0,0,0
45,57,64,60,0,0,0,0
81,60,0,0,0,0,0,0
74,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0
63,67,0,0,0,0,0,0
67,63,74,0,0,0,0,0
52,0,0,0,0,0,0,0
53,69,0,0,0,0,0,0
63,65,0,0,0,0,0,0
65,63,72,0,0,0,0,0
45,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
72,60,65,0,0,0,0,0
54,0,0,0,0,0,0,0
65,67,0,0,0,0,0,0
55,71,0,0,0,0,0,0
74,65,67,0,0,0,0,0
47,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
48,60,70,0,0,0,0,0
63,67,0,0,0,0,0,0
67,63,74,0,0,0,0,0
52,0,0,0,0,0,0,0
53,69,0,0,0,0,0,0
63,65,0,0,0,0,0,0
65,63,72,0,0,0,0,0
45,0,0,0,0,0,0,0
50,69,0,0,0,0,0,0
60,0,0,0,0,0,0,0
72,60,65,0,0,0,0,0
54,0,0,0,0,0,0,0
65,67,0,0,0,0,0,0
55,71,0,0,0,0,0,0
74,65,67,0,0,0,0,0
79,0,0,0,0,0,0,0
47,77,0,0,0,0,0,0
48,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0
63,67,0,0,0,0,0,0
67,63,74,0,0,0,0,0
52,0,0,0,0,0,0,0
53,69,0,0,0,0,0,0
63,65,0,0,0,0,0,0
65,63,72,0,0,0,0,0
45,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
72,60,65,0,0,0,0,0
54,0,0,0,0,0,0,0
65,67,0,0,0,0,0,0
55,71,0,0,0,0,0,0
74,65,67,0,0,0,0,0
47,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
48,60,70,0,0,0,0,0
63,67,0,0,0,0,0,0
67,63,74,0,0,0,0,0
52,0,0,0,0,0,0,0
53,69,0,0,0,0,0,0
63,65,0,0,0,0,0,0
65,63,72,0,0,0,0,0
45,0,0,0,0,0,0,0
50,69,0,0,0,0,0,0
60,0,0,0,0,0,0,0
72,60,65,0,0,0,0,0
54,0,0,0,0,0,0,0
65,67,0,0,0,0,0,0
55,71,0,0,0,0,0,0
74,65,67,0,0,0,0,0
79,0,0,0,0,0,0,0
47,77,0,0,0,0,0,0
36,58,0,0,0,0,0,0
51,48,55,0,0,0,0,0
48,55,51,62,0,0,0,0
48,51,55,62,0,0,0,0
39,0,0,0,0,0,0,0
41,53,51,0,0,0,0,0
57,0,0,0,0,0,0,0
53,60,51,41,0,0,0,0
41,51,53,60,0,0,0,0
39,0,0,0,0,0,0,0
48,38,0,0,0,0,0,0
53,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0
38,48,60,0,0,0,0,0
38,53,60,48,0,0,0,0
42,0,0,0,0,0,0,0
55,53,43,0,0,0,0,0
59,0,0,0,0,0,0,0
55,62,0,0,0,0,0,0
43,53,0,0,0,0,0,0
53,0,0,0,0,0,0,0
63,43,0,0,0,0,0,0
63,43,65,0,0,0,0,0
36,58,0,0,0,0,0,0
51,48,55,0,0,0,0,0
48,55,51,62,0,0,0,0
48,51,55,62,0,0,0,0
39,0,0,0,0,0,0,0
41,53,51,0,0,0,0,0
57,0,0,0,0,0,0,0
53,60,51,41,0,0,0,0
41,51,53,60,0,0,0,0
39,0,0,0,0,0,0,0
48,38,0,0,0,0,0,0
53,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0
38,48,60,0,0,0,0,0
38,53,60,48,0,0,0,0
42,0,0,0,0,0,0,0
55,53,43,0,0,0,0,0
59,0,0,0,0,0,0,0
55,62,0,0,0,0,0,0
43,53,0,0,0,0,0,0
53,0,0,0,0,0,0,0
63,43,0,0,0,0,0,0
63,43,65,0,0,0,0,0
63,48,57,67,70,0,0,0
66,0,0,0,0,0,0,0
51,60,58,0,0,0,0,0
66,68,0,0,0,0,0,0
66,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
60,46,57,65,0,0,0,0
58,43,52,62,0,0,0,0
63,48,57,67,70,0,0,0
66,0,0,0,0,0,0,0
51,60,58,0,0,0,0,0
66,68,0,0,0,0,0,0
66,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
60,46,57,65,0,0,0,0
58,43,52,62,0,0,0,0
36,0,0,0,0,0,0,0
48,55,62,63,0,0,0,0
70,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0
34,46,53,60,62,0,0,0
69,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0
48,55,62,63,0,0,0,0
70,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0
46,53,60,62,0,0,0,0
69,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0
